distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 optim_v-16 
10.13173 438 0.4641362 0.1541914 0.4256902 0.3496778 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.12413 439 0.4641362 0.1541914 0.4256902 0.3496788 0.3135396 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.12093 440 0.4641362 0.1541914 0.4256902 0.3496788 0.3135376 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
9.987859 441 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695319 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.12159 442 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695299 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.08986 443 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187515 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.12613 444 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187495 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.12093 445 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243481 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.08999 446 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243461 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.12639 447 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897854 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.12573 448 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897834 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
9.987592 449 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876037 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
9.985859 450 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876017 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.11373 451 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202199 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
9.983459 452 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202179 0.7234 0.3858229 0.3598616 0.3667938 0.524441 
10.08919 453 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.723401 0.3858229 0.3598616 0.3667938 0.524441 
9.985059 454 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.723399 0.3858229 0.3598616 0.3667938 0.524441 
9.985325 455 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858239 0.3598616 0.3667938 0.524441 
10.12413 456 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858219 0.3598616 0.3667938 0.524441 
9.981992 457 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598626 0.3667938 0.524441 
10.11986 458 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598606 0.3667938 0.524441 
9.979325 459 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667948 0.524441 
10.11133 460 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667928 0.524441 
10.09213 461 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.524442 
10.08839 462 0.4641362 0.1541914 0.4256902 0.3496788 0.3135386 0.4695309 0.1187505 0.1243471 0.2897844 0.5876027 0.2202189 0.7234 0.3858229 0.3598616 0.3667938 0.52444 
10.12693 463 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.11986 464 0.4641365 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.09386 465 0.4641345 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.12466 466 0.4641355 0.1541927 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.09333 467 0.4641355 0.1541907 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.09159 468 0.4641355 0.1541917 0.4256919 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.09359 469 0.4641355 0.1541917 0.4256899 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.12639 470 0.4641355 0.1541917 0.4256909 0.3496801 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.12879 471 0.4641355 0.1541917 0.4256909 0.3496781 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.10026 472 0.4641355 0.1541917 0.4256909 0.3496791 0.3135399 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
9.990259 473 0.4641355 0.1541917 0.4256909 0.3496791 0.3135379 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
9.988792 474 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695321 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.13106 475 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695301 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.10266 476 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118752 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.12719 477 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.11875 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.13786 478 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243489 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.10439 479 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243469 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
9.996259 480 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897854 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.10786 481 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897834 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
9.996392 482 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876044 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.10493 483 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876024 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.12679 484 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202194 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.10346 485 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202174 0.7233999 0.385823 0.359862 0.3667941 0.524441 
10.13839 486 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7234009 0.385823 0.359862 0.3667941 0.524441 
9.998925 487 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233989 0.385823 0.359862 0.3667941 0.524441 
10.10906 488 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385824 0.359862 0.3667941 0.524441 
9.996525 489 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385822 0.359862 0.3667941 0.524441 
10.10586 490 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359863 0.3667941 0.524441 
10.13866 491 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359861 0.3667941 0.524441 
10.00146 492 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667951 0.524441 
10.14013 493 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667931 0.524441 
10.13626 494 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.524442 
10.12759 495 0.4641355 0.1541917 0.4256909 0.3496791 0.3135389 0.4695311 0.118751 0.1243479 0.2897844 0.5876034 0.2202184 0.7233999 0.385823 0.359862 0.3667941 0.52444 
10.10119 496 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
9.994925 497 0.4641362 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.09986 498 0.4641342 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.12373 499 0.4641352 0.1541928 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
9.998259 500 0.4641352 0.1541908 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.10546 501 0.4641352 0.1541918 0.4256922 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14146 502 0.4641352 0.1541918 0.4256902 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.13093 503 0.4641352 0.1541918 0.4256912 0.3496803 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14306 504 0.4641352 0.1541918 0.4256912 0.3496783 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.11039 505 0.4641352 0.1541918 0.4256912 0.3496793 0.3135402 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.13453 506 0.4641352 0.1541918 0.4256912 0.3496793 0.3135382 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.01173 507 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695322 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.15226 508 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695302 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.15333 509 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187523 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.15146 510 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187503 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.13719 511 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243494 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.11253 512 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243474 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.01479 513 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897854 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.15279 514 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897834 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14239 515 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876048 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.01546 516 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876028 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.01373 517 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202191 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14786 518 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202171 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.01226 519 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7234009 0.3858231 0.3598623 0.3667944 0.524441 
10.13799 520 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233989 0.3858231 0.3598623 0.3667944 0.524441 
10.14253 521 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858241 0.3598623 0.3667944 0.524441 
10.02053 522 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858221 0.3598623 0.3667944 0.524441 
10.12626 523 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598633 0.3667944 0.524441 
10.15639 524 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598613 0.3667944 0.524441 
10.02893 525 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667954 0.524441 
10.03199 526 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667934 0.524441 
10.15773 527 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.524442 
10.13999 528 0.4641352 0.1541918 0.4256912 0.3496793 0.3135392 0.4695312 0.1187513 0.1243484 0.2897844 0.5876038 0.2202181 0.7233999 0.3858231 0.3598623 0.3667944 0.52444 
10.03666 529 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.16146 530 0.4641361 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.16639 531 0.4641341 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.17786 532 0.4641351 0.1541928 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.04239 533 0.4641351 0.1541908 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.17519 534 0.4641351 0.1541918 0.4256923 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14013 535 0.4641351 0.1541918 0.4256903 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.03599 536 0.4641351 0.1541918 0.4256913 0.3496804 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14133 537 0.4641351 0.1541918 0.4256913 0.3496784 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14106 538 0.4641351 0.1541918 0.4256913 0.3496794 0.3135402 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.17359 539 0.4641351 0.1541918 0.4256913 0.3496794 0.3135382 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.16306 540 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695323 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.15706 541 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695303 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.16746 542 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187523 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.15613 543 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187503 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.17013 544 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243495 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.16373 545 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243475 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.16439 546 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897854 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.13226 547 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897834 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.02479 548 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876048 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.02213 549 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876028 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14173 550 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220219 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.15533 551 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220217 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.13919 552 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7234009 0.3858231 0.3598623 0.3667944 0.524441 
10.14226 553 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233989 0.3858231 0.3598623 0.3667944 0.524441 
10.15466 554 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858241 0.3598623 0.3667944 0.524441 
10.11866 555 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858221 0.3598623 0.3667944 0.524441 
10.14986 556 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598633 0.3667944 0.524441 
10.14733 557 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598613 0.3667944 0.524441 
10.11653 558 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667954 0.524441 
10.13506 559 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667934 0.524441 
10.14933 560 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524442 
10.11626 561 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.52444 
10.01053 562 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14866 563 0.4641361 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14653 564 0.4641341 0.1541918 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.00959 565 0.4641351 0.1541928 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.13306 566 0.4641351 0.1541908 0.4256913 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.11639 567 0.4641351 0.1541918 0.4256923 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14159 568 0.4641351 0.1541918 0.4256903 0.3496794 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.14306 569 0.4641351 0.1541918 0.4256913 0.3496804 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.13346 570 0.4641351 0.1541918 0.4256913 0.3496784 0.3135392 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.01279 571 0.4641351 0.1541918 0.4256913 0.3496794 0.3135402 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.01453 572 0.4641351 0.1541918 0.4256913 0.3496794 0.3135382 0.4695313 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
10.12053 573 0.4641351 0.1541918 0.4256913 0.3496794 0.3135392 0.4695323 0.1187513 0.1243485 0.2897844 0.5876038 0.220218 0.7233999 0.3858231 0.3598623 0.3667944 0.524441 
