,ts,io,mpi,iops,mpi_hit,other_hit,io_p,mpi_p,other_p
29,290.0,1.1414252002827183,9.289557599325121,21.733986990011545,659.749793716288,-0.0008882908946361567,0.3566953750883495,2.9029867497891004,96.74031787512256
30,300.0,1.0668746128887392,10.06313315029064,21.126676653704635,645.6961243163023,-0.0008120721909108397,0.333398316527731,3.1447291094658247,96.52187257400644
31,310.0,1.2130991499565553,13.996175419973952,31.285533959499844,676.9192668667674,-0.00478387419889259,0.37909348436142354,4.37380481874186,95.24710169689672
32,320.0,1.1256024358441863,10.294523484640706,28.053678990951994,674.3839488144404,0.006469425748491631,0.3517507612013082,3.21703858895022,96.43121064984847
33,330.0,0.7810717207150546,7.8927114055879315,28.830303887733862,647.3961075511579,-6.71421503284364e-05,0.24408491272345456,2.4664723142462286,97.28944277303032
34,340.0,0.9779518803126379,11.28453238857088,26.636161192304826,669.6642199351045,8.98461453289201e-05,0.30560996259769935,3.5264163714284003,96.1679736659739
35,350.0,0.8620911340898374,9.57285015043044,21.162632734162344,679.8857649294368,-0.0029254795013002877,0.2694034794030742,2.9915156720095126,96.7390808485874
36,360.0,0.8663956152744987,9.194401544426569,23.42495946442932,643.6421419845174,0.0027795721471193247,0.27074862977328085,2.8732504826333027,96.85600088759341
37,370.0,0.9997195815577484,10.856985603945645,21.340689449201818,657.0562659077514,0.00012585022841449245,0.3124123692367964,3.392808001233014,96.29477962953018
38,380.0,1.045869029879995,11.033471491226692,23.45697708125772,670.529438303387,0.01925617686174519,0.32683407183749846,3.447959841008341,96.22520608715416
39,390.0,1.0542256494938798,10.180543684285453,22.143561163587037,657.6596240184845,-0.019249316968853236,0.3294455154668374,3.1814199013392037,96.48913458319396
40,400.0,1.1464842808598945,11.116985174265722,22.881287553652328,660.2890910810893,-0.0002692683970053622,0.35827633776871703,3.474057866958038,96.16766579527325
41,410.0,1.0964153841448265,8.852387890673754,22.174600861043473,659.4792281830814,0.00022660403192276135,0.3426298075452583,2.766371215835548,96.89099897661919
42,420.0,1.1361886184645655,10.878284664714329,23.03232738871702,659.2321468614209,1.820461466195411e-05,0.35505894327017673,3.3994639577232277,96.24547709900659
43,430.0,1.0887980395561314,11.436127608888796,22.15867268342663,654.7456995103639,7.662244479433866e-05,0.34024938736129107,3.5737898777777484,96.08596073486096
44,440.0,1.124697400832524,10.194644975425831,22.974000701415207,661.4383037732769,-0.00015652806496291305,0.3514679377601637,3.185826554820572,96.46270550741926
45,450.0,0.9379020760244074,9.050385492026066,20.237588583163415,649.2024102755931,-0.02092940378952335,0.29309439875762733,2.8282454662581458,96.87866013498423
46,460.0,1.2220621898216422,12.771126683418402,28.387702335943686,664.0516673588936,0.021046966392987088,0.3818944343192632,3.9909770885682505,95.62712847711249
47,470.0,1.0797642073590978,12.760008136641375,29.665283511577854,673.5792165644962,-1.596691026861663e-05,0.3374263147997181,3.9875025427004296,95.67507114249986
48,480.0,0.9888267422926305,8.114013238203711,24.288696816345237,654.5927422777313,-0.0008043773882491223,0.309008356966447,2.5356291369386597,97.15536250609489
49,490.0,1.010443690212874,10.847044071324603,25.587068648622335,670.100876408389,0.0007574991686851718,0.3157636531915231,3.3897012722889386,96.29453507451954
50,500.0,1.036125360135287,11.646952409656706,34.646451023454574,683.935113535983,6.284512983256718e-05,0.3237891750422772,3.6396726280177205,96.03653819694
51,510.0,0.7184366680986187,8.056316878086932,18.44726092842484,653.686371298696,-0.0004927056634187466,0.22451145878081835,2.517599024402166,97.25788951681702
52,520.0,0.8527063319013735,8.57807297555587,19.17773907157516,643.9471903193771,0.0004927056634187466,0.2664707287191792,2.6806478048612092,97.0528814664196
