distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 optim_v-16 
1.715323 5161 0.686626 0.2568247 0.4676402 0.1514098 0.1463356 0.968067 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.4986433 0.9878386 0.662089 0.807758 
1.69999 5162 0.686626 0.2568247 0.4676402 0.1514098 0.1463356 0.968067 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.4986433 0.9878386 0.662089 0.07349345 
1.217856 5163 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.21599 5164 0.686627 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.29519 5165 0.686625 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.21719 5166 0.686626 0.2568257 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.218123 5167 0.686626 0.2568237 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.219056 5168 0.686626 0.2568247 0.790226 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.296923 5169 0.686626 0.2568247 0.790224 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.221323 5170 0.686626 0.2568247 0.790225 0.6286211 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.221323 5171 0.686626 0.2568247 0.790225 0.6286191 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.221856 5172 0.686626 0.2568247 0.790225 0.6286201 0.900553 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.22079 5173 0.686626 0.2568247 0.790225 0.6286201 0.900551 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.308923 5174 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989355 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.300256 5175 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989335 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.310656 5176 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488965 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.30199 5177 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488765 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.22719 5178 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900136 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.312256 5179 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05899936 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.222656 5180 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060433 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.301056 5181 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060413 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.31279 5182 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741295 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.228123 5183 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741095 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.31199 5184 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006346988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.301456 5185 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006344988 0.2376812 0.5711932 0.8285182 0.1929213 0.807758 
1.224256 5186 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376822 0.5711932 0.8285182 0.1929213 0.807758 
1.297723 5187 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376802 0.5711932 0.8285182 0.1929213 0.807758 
1.220123 5188 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711942 0.8285182 0.1929213 0.807758 
1.307856 5189 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711922 0.8285182 0.1929213 0.807758 
1.29879 5190 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285192 0.1929213 0.807758 
1.221056 5191 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285172 0.1929213 0.807758 
1.222123 5192 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929223 0.807758 
1.30919 5193 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929203 0.807758 
1.300923 5194 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807759 
1.22279 5195 0.686626 0.2568247 0.790225 0.6286201 0.900552 0.8989345 0.09488865 0.05900036 0.3060423 0.05741195 0.006345988 0.2376812 0.5711932 0.8285182 0.1929213 0.807757 
10.41199 5196 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.51586 5197 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.55212 5198 0.999999 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.51172 5199 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.54599 5200 1 0.999999 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.43866 5201 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.49839 5202 1 1 0.999999 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.39399 5203 1 1 1 0.6286211 0 0 0 1 1 0 0 1 1 0 1 0 
10.49519 5204 1 1 1 0.6286191 0 0 0 1 1 0 0 1 1 0 1 0 
10.39039 5205 1 1 1 0.6286201 1e-06 0 0 1 1 0 0 1 1 0 1 0 
10.38839 5206 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.42452 5207 1 1 1 0.6286201 0 1e-06 0 1 1 0 0 1 1 0 1 0 
10.42746 5208 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.42772 5209 1 1 1 0.6286201 0 0 1e-06 1 1 0 0 1 1 0 1 0 
10.49239 5210 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.49426 5211 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.53132 5212 1 1 1 0.6286201 0 0 0 0.999999 1 0 0 1 1 0 1 0 
10.52879 5213 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.42159 5214 1 1 1 0.6286201 0 0 0 1 0.999999 0 0 1 1 0 1 0 
10.52386 5215 1 1 1 0.6286201 0 0 0 1 1 1e-06 0 1 1 0 1 0 
10.51986 5216 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.52052 5217 1 1 1 0.6286201 0 0 0 1 1 0 1e-06 1 1 0 1 0 
10.38079 5218 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.52132 5219 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.51826 5220 1 1 1 0.6286201 0 0 0 1 1 0 0 0.999999 1 0 1 0 
10.51946 5221 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.51692 5222 1 1 1 0.6286201 0 0 0 1 1 0 0 1 0.999999 0 1 0 
10.47639 5223 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 1e-06 1 0 
10.37052 5224 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.37012 5225 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
10.37252 5226 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 0.999999 0 
10.36959 5227 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 1e-06 
10.41359 5228 1 1 1 0.6286201 0 0 0 1 1 0 0 1 1 0 1 0 
2.365856 5229 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.365456 5230 0.7799599 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.44039 5231 0.7799579 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.36719 5232 0.7799589 0.4781674 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.43959 5233 0.7799589 0.4781654 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.37039 5234 0.7799589 0.4781664 0.8527038 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.368656 5235 0.7799589 0.4781664 0.8527018 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.440123 5236 0.7799589 0.4781664 0.8527028 0.6286211 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.440123 5237 0.7799589 0.4781664 0.8527028 0.6286191 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.367456 5238 0.7799589 0.4781664 0.8527028 0.6286201 0.6323395 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.43639 5239 0.7799589 0.4781664 0.8527028 0.6286201 0.6323375 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.351056 5240 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312037 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.437456 5241 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312017 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.438523 5242 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662874 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.439323 5243 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662674 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.369323 5244 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392615 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.354123 5245 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392595 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.353856 5246 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127264 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.44199 5247 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127244 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.368523 5248 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031381 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.44039 5249 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031181 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.44239 5250 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004456947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.443723 5251 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004454947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671815 
2.37359 5252 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647254 0.6989057 0.5817587 0.4332954 0.5671815 
2.446923 5253 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647234 0.6989057 0.5817587 0.4332954 0.5671815 
2.44999 5254 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989067 0.5817587 0.4332954 0.5671815 
2.377323 5255 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989047 0.5817587 0.4332954 0.5671815 
2.448656 5256 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817597 0.4332954 0.5671815 
2.44919 5257 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817577 0.4332954 0.5671815 
2.373856 5258 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332964 0.5671815 
2.358923 5259 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332944 0.5671815 
2.44439 5260 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671825 
2.444523 5261 0.7799589 0.4781664 0.8527028 0.6286201 0.6323385 0.6312027 0.06662774 0.3392605 0.5127254 0.04031281 0.004455947 0.4647244 0.6989057 0.5817587 0.4332954 0.5671805 
1.54799 5262 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.54799 5263 0.7179972 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.548923 5264 0.7179952 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.551323 5265 0.7179962 0.331221 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.552123 5266 0.7179962 0.331219 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.629056 5267 0.7179962 0.33122 0.8112255 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.55199 5268 0.7179962 0.33122 0.8112235 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.63439 5269 0.7179962 0.33122 0.8112245 0.6286211 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.627723 5270 0.7179962 0.33122 0.8112245 0.6286191 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.631456 5271 0.7179962 0.33122 0.8112245 0.6286201 0.8104036 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.623723 5272 0.7179962 0.33122 0.8112245 0.6286201 0.8104016 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.546256 5273 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808948 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.54519 5274 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808946 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.62839 5275 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08539087 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.62679 5276 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538887 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.626923 5277 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531997 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.541456 5278 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531977 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.623323 5279 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755117 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.627723 5280 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755097 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.54399 5281 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166575 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.62559 5282 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166375 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.62119 5283 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005711726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.622123 5284 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005709726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268977 
1.544923 5285 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139937 0.6141187 0.7455798 0.2737135 0.7268977 
1.627456 5286 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139917 0.6141187 0.7455798 0.2737135 0.7268977 
1.627723 5287 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141197 0.7455798 0.2737135 0.7268977 
1.543056 5288 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141177 0.7455798 0.2737135 0.7268977 
1.542923 5289 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455808 0.2737135 0.7268977 
1.539323 5290 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455788 0.2737135 0.7268977 
1.625456 5291 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737145 0.7268977 
1.544256 5292 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737125 0.7268977 
1.627323 5293 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268987 
1.54119 5294 0.7179962 0.33122 0.8112245 0.6286201 0.8104026 0.808947 0.08538987 0.1531987 0.3755107 0.05166475 0.005710726 0.3139927 0.6141187 0.7455798 0.2737135 0.7268967 
1.41319 5295 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.326523 5296 0.6977028 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.414123 5297 0.6977008 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.325723 5298 0.6977018 0.2830924 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.41279 5299 0.6977018 0.2830904 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.406123 5300 0.6977018 0.2830914 0.7976403 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.40599 5301 0.6977018 0.2830914 0.7976383 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.324256 5302 0.6977018 0.2830914 0.7976393 0.6286211 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.322256 5303 0.6977018 0.2830914 0.7976393 0.6286191 0.8687231 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.40999 5304 0.6977018 0.2830914 0.7976393 0.6286201 0.8687241 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.32239 5305 0.6977018 0.2830914 0.7976393 0.6286201 0.8687221 0.8671627 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.321456 5306 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671637 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.409056 5307 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671617 0.09153493 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.322656 5308 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153593 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.321723 5309 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153393 0.09225886 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.321856 5310 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225986 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.408123 5311 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225786 0.3305694 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
1.322256 5312 0.6977018 0.2830914 0.7976393 0.6286201 0.8687231 0.8671627 0.09153493 0.09225886 0.3305704 0.05538279 0.006121697 0.2646244 0.5863488 0.7992352 0.2214465 0.7792087 
